Model , GRSpeciesAFull , GRSpeciesBFull , GRASolo , GRBSolo , TypeOfInteraction,Patient
SRR12328894.bin.21.fbc2XSRR12328894.bin.19.fbc2 ,31.913821448424105,15.636869116637758,31.91382144842412,15.636869116637776, Neutralism,Healthy
SRR12328894.bin.22.fbc2XSRR12328894.bin.1.fbc2 ,16.619766240328673,2.898962095482423,16.619766240328655,8.032060741527648, Amensalism,Healthy
SRR12328894.bin.10.fbc2XSRR12328894.bin.17.fbc2 ,16.384702995512836,32.33457378062995,16.384702995512843,34.39072436051768, Neutralism,Healthy
SRR12328894.bin.14.fbc2XSRR12328894.bin.19.fbc2 ,16.68937144389132,15.636869116637776,16.689371443891318,15.636869116637769, Neutralism,Healthy
SRR12328894.bin.20.fbc2XSRR12328894.bin.6.fbc2 ,20.82547553879949,17.372865971253315,20.85838433983539,17.372865971253326, Neutralism,Healthy
SRR12328894.bin.23.fbc2XSRR12328894.bin.10.fbc2 ,17.168294620159514,16.384702995512843,17.16829462015951,16.38470299551284, Neutralism,Healthy
SRR12328894.bin.17.fbc2XSRR12328894.bin.6.fbc2 ,25.82347346121391,17.372865971253326,34.39072436051768,17.372865971253326, Amensalism,Healthy
SRR12328894.bin.26.fbc2XSRR12328894.bin.19.fbc2 ,21.63912319877392,15.636869116637758,22.886665896374144,15.636869116637776, Neutralism,Healthy
SRR12328894.bin.3.fbc2XSRR12328894.bin.21.fbc2 ,17.66825277002336,31.2474567651914,25.326438159891417,31.91382144842414, Amensalism,Healthy
SRR12328894.bin.20.fbc2XSRR12328894.bin.21.fbc2 ,14.845599524087833,31.807034153082277,20.85838433983539,31.91382144842412, Amensalism,Healthy
SRR12328894.bin.17.fbc2XSRR12328894.bin.19.fbc2 ,29.544989048823474,15.636869116637756,34.39072436051768,15.636869116637769, Amensalism,Healthy
SRR12328894.bin.10.fbc2XSRR12328894.bin.8.fbc2 ,16.384702995512846,21.51400168116127,16.384702995512843,21.756106073123533, Neutralism,Healthy
SRR12328894.bin.20.fbc2XSRR12328894.bin.10.fbc2 ,19.83218255230141,16.384702995512843,20.85838433983539,16.384702995512846, Neutralism,Healthy
SRR12328894.bin.17.fbc2XSRR12328894.bin.7.fbc2 ,33.36888511052424,44.37887810087809,34.39072436051768,46.129709820518265, Neutralism,Healthy
SRR12328894.bin.20.fbc2XSRR12328894.bin.18.fbc2 ,18.727878962930426,8.613732150647921,20.85838433983539,8.613732150647925, Amensalism,Healthy
SRR12328894.bin.23.fbc2XSRR12328894.bin.21.fbc2 ,14.807780925807911,31.913821448424105,17.16829462015951,31.9138214484241, Amensalism,Healthy
SRR12328894.bin.3.fbc2XSRR12328894.bin.14.fbc2 ,25.32643815989143,16.68937144389132,25.326438159891417,16.68937144389132, Neutralism,Healthy
SRR12328894.bin.16.fbc2XSRR12328894.bin.7.fbc2 ,32.21907820876102,45.961514000408606,32.7321270802576,46.12970982051825, Neutralism,Healthy
SRR12328894.bin.7.fbc2XSRR12328894.bin.19.fbc2 ,46.12308078235316,15.636869116637758,46.12970982051825,15.636869116637776, Neutralism,Healthy
SRR12328894.bin.5.fbc2XSRR12328894.bin.19.fbc2 ,34.84347813103973,15.636869116637772,34.84347813103974,15.636869116637769, Neutralism,Healthy
SRR12328894.bin.16.fbc2XSRR12328894.bin.17.fbc2 ,32.7321270802576,29.220790982045557,32.7321270802576,34.3907243605177, Amensalism,Healthy
SRR12328894.bin.23.fbc2XSRR12328894.bin.19.fbc2 ,16.741105133237664,15.636869116637763,17.16829462015951,15.636869116637769, Neutralism,Healthy
SRR12328894.bin.22.fbc2XSRR12328894.bin.7.fbc2 ,16.61976624032865,39.779385225771534,16.619766240328655,46.12970982051825, Amensalism,Healthy
SRR12328894.bin.21.fbc2XSRR12328894.bin.16.fbc2 ,31.913821448424105,32.248117348887014,31.91382144842412,32.732127080257605, Neutralism,Healthy
SRR12328894.bin.23.fbc2XSRR12328894.bin.22.fbc2 ,17.16694197005389,16.56410747291479,17.16829462015951,16.61976624032865, Neutralism,Healthy
SRR12328894.bin.13.fbc2XSRR12328894.bin.8.fbc2 ,17.045572145374873,21.335517789165863,17.045579966057137,21.756106073123533, Neutralism,Healthy
SRR12328894.bin.5.fbc2XSRR12328894.bin.6.fbc2 ,34.84347813103973,17.372865971253326,34.84347813103974,17.372865971253326, Neutralism,Healthy
SRR12328894.bin.3.fbc2XSRR12328894.bin.5.fbc2 ,25.32643815989141,34.84347813103973,25.326438159891417,34.84347813103973, Neutralism,Healthy
SRR12328894.bin.2.fbc2XSRR12328894.bin.19.fbc2 ,16.90491252954504,15.636869116637786,16.90491252954504,15.636869116637772, Neutralism,Healthy
SRR12328894.bin.7.fbc2XSRR12328894.bin.2.fbc2 ,46.1095955495577,16.90491252954504,46.12970982051825,16.904912529545037, Neutralism,Healthy
SRR12328894.bin.9.fbc2XSRR12328894.bin.14.fbc2 ,25.982854633086603,16.689371443891314,30.233194307212987,16.689371443891318, Amensalism,Healthy
SRR12328894.bin.2.fbc2XSRR12328894.bin.18.fbc2 ,16.9048718065535,8.569287834035888,16.90491252954504,8.613732150647932, Neutralism,Healthy
SRR12328894.bin.3.fbc2XSRR12328894.bin.1.fbc2 ,25.326438159891424,0.0,25.326438159891417,8.032060741527635, Amensalism,Healthy
SRR12328894.bin.22.fbc2XSRR12328894.bin.2.fbc2 ,16.61976624032866,16.90491252954504,16.619766240328655,16.90491252954504, Neutralism,Healthy
SRR12328894.bin.20.fbc2XSRR12328894.bin.17.fbc2 ,20.68434788614113,27.33415788553612,20.85838433983539,34.39072436051767, Amensalism,Healthy
SRR12328894.bin.23.fbc2XSRR12328894.bin.3.fbc2 ,14.866800890660574,24.97738332630613,17.16829462015951,25.326438159891417, Amensalism,Healthy
SRR12328894.bin.10.fbc2XSRR12328894.bin.6.fbc2 ,16.38470299551284,17.37286597125333,16.384702995512843,17.372865971253326, Neutralism,Healthy
SRR12328894.bin.10.fbc2XSRR12328894.bin.5.fbc2 ,16.384702995512843,34.843478131039724,16.384702995512843,34.84347813103973, Neutralism,Healthy
SRR12328894.bin.7.fbc2XSRR12328894.bin.13.fbc2 ,45.97973363322725,16.995924346748982,46.12970982051825,17.04557996605714, Neutralism,Healthy
SRR12328894.bin.21.fbc2XSRR12328894.bin.8.fbc2 ,28.214990474520924,21.012775295599784,31.91382144842412,21.756106073123533, Amensalism,Healthy
SRR12328894.bin.22.fbc2XSRR12328894.bin.6.fbc2 ,16.619766240328662,17.372865971253326,16.619766240328655,17.372865971253326, Neutralism,Healthy
SRR12328894.bin.10.fbc2XSRR12328894.bin.12.fbc2 ,16.384702995512843,13.226272892173377,16.384702995512843,13.226272892173368, Neutralism,Healthy
SRR12328894.bin.14.fbc2XSRR12328894.bin.8.fbc2 ,16.689371443891318,21.746085199211905,16.689371443891318,21.756106073123533, Neutralism,Healthy
SRR12328894.bin.12.fbc2XSRR12328894.bin.6.fbc2 ,13.22627289217337,17.372865971253326,13.226272892173393,17.372865971253326, Neutralism,Healthy
SRR12328894.bin.16.fbc2XSRR12328894.bin.19.fbc2 ,32.48987607466376,15.630743321249104,32.7321270802576,15.636869116637776, Neutralism,Healthy
SRR12328894.bin.3.fbc2XSRR12328894.bin.16.fbc2 ,24.956241102944087,24.877760643963548,25.326438159891417,32.732127080257605, Amensalism,Healthy
SRR12328894.bin.22.fbc2XSRR12328894.bin.8.fbc2 ,16.024815277726397,20.993071426378624,16.619766240328655,21.756106073123533, Neutralism,Healthy
SRR12328894.bin.16.fbc2XSRR12328894.bin.2.fbc2 ,32.589042509327825,16.850953237518937,32.7321270802576,16.904912529545037, Neutralism,Healthy
SRR12328894.bin.26.fbc2XSRR12328894.bin.22.fbc2 ,18.95551947694275,16.619766240328683,22.886665896374144,16.61976624032866, Amensalism,Healthy
SRR12328894.bin.5.fbc2XSRR12328894.bin.8.fbc2 ,33.438200243230334,19.97482069428659,34.84347813103974,21.756106073123533, Neutralism,Healthy
SRR12328894.bin.22.fbc2XSRR12328894.bin.17.fbc2 ,16.619766240328698,28.95966996102493,16.619766240328655,34.39072436051766, Amensalism,Healthy
SRR12328894.bin.1.fbc2XSRR12328894.bin.18.fbc2 ,0.0,8.613732150647923,8.032060741527648,8.613732150647925, Amensalism,Healthy
SRR12328894.bin.23.fbc2XSRR12328894.bin.2.fbc2 ,15.559532472002235,16.904912529545037,17.16829462015951,16.904912529545037, Neutralism,Healthy
SRR12328894.bin.9.fbc2XSRR12328894.bin.21.fbc2 ,28.92558207606868,20.90180500764517,30.233194307212987,31.91382144842411, Amensalism,Healthy
SRR12328894.bin.13.fbc2XSRR12328894.bin.18.fbc2 ,17.045579966057133,8.563175195646197,17.045579966057137,8.613732150647925, Neutralism,Healthy
SRR12328894.bin.7.fbc2XSRR12328894.bin.12.fbc2 ,46.032312087166616,13.21262040535885,46.12970982051825,13.226272892173368, Neutralism,Healthy
SRR12328894.bin.14.fbc2XSRR12328894.bin.7.fbc2 ,9.390865473787768,37.75376086542854,16.689371443891318,46.12970982051825, Competition,Healthy
SRR12328894.bin.14.fbc2XSRR12328894.bin.18.fbc2 ,16.68937144389132,8.613732150647923,16.689371443891318,8.613732150647925, Neutralism,Healthy
SRR12328894.bin.21.fbc2XSRR12328894.bin.17.fbc2 ,31.76583339508456,27.61171325448288,31.91382144842412,34.390724360517666, Amensalism,Healthy
SRR12328894.bin.26.fbc2XSRR12328894.bin.17.fbc2 ,16.281283091928376,32.19801421922794,22.886665896374144,34.390724360517666, Amensalism,Healthy
SRR12328894.bin.8.fbc2XSRR12328894.bin.6.fbc2 ,20.93593523218186,17.37286597125333,21.756106073123544,17.372865971253326, Neutralism,Healthy
SRR12328894.bin.3.fbc2XSRR12328894.bin.13.fbc2 ,25.276888302678536,17.045579966057133,25.326438159891417,17.04557996605714, Neutralism,Healthy
SRR12328894.bin.13.fbc2XSRR12328894.bin.19.fbc2 ,17.04557996605714,15.636869116637769,17.045579966057137,15.63686911663777, Neutralism,Healthy
SRR12328894.bin.26.fbc2XSRR12328894.bin.14.fbc2 ,22.85076480257845,16.689371443891325,22.886665896374144,16.68937144389132, Neutralism,Healthy
SRR12328894.bin.3.fbc2XSRR12328894.bin.19.fbc2 ,25.326438159891428,15.636869116637769,25.326438159891417,15.636869116637776, Neutralism,Healthy
SRR12328894.bin.9.fbc2XSRR12328894.bin.20.fbc2 ,30.233194307213022,18.729107479846437,30.233194307212987,20.85838433983541, Amensalism,Healthy
SRR12328894.bin.2.fbc2XSRR12328894.bin.6.fbc2 ,16.90491252954504,17.37286597125333,16.90491252954504,17.372865971253326, Neutralism,Healthy
SRR12328894.bin.20.fbc2XSRR12328894.bin.19.fbc2 ,20.85644838557278,15.63686911663777,20.85838433983539,15.636869116637769, Neutralism,Healthy
SRR12328894.bin.26.fbc2XSRR12328894.bin.18.fbc2 ,22.54682541810408,0.6458942265398511,22.886665896374144,8.613732150647932, Amensalism,Healthy
SRR12328894.bin.17.fbc2XSRR12328894.bin.13.fbc2 ,28.614666337518205,17.045572145374873,34.39072436051768,17.04557996605714, Amensalism,Healthy
SRR12328894.bin.1.fbc2XSRR12328894.bin.12.fbc2 ,7.999218164935727,13.21672562450163,8.032060741527648,13.226272892173368, Neutralism,Healthy
SRR12328894.bin.20.fbc2XSRR12328894.bin.23.fbc2 ,20.824505869807385,15.590268222121738,20.85838433983539,17.168294620159518, Neutralism,Healthy
SRR12328894.bin.10.fbc2XSRR12328894.bin.19.fbc2 ,16.384702995512843,15.63686911663778,16.384702995512843,15.636869116637763, Neutralism,Healthy
SRR12328894.bin.26.fbc2XSRR12328894.bin.13.fbc2 ,21.337070450671916,17.045572145374866,22.886665896374144,17.04557996605714, Neutralism,Healthy
SRR12328894.bin.21.fbc2XSRR12328894.bin.2.fbc2 ,31.913821448424116,16.90491252954504,31.91382144842412,16.90491252954504, Neutralism,Healthy
SRR12328894.bin.9.fbc2XSRR12328894.bin.16.fbc2 ,29.26248848974645,31.2733748326639,30.233194307212987,32.73212708025761, Neutralism,Healthy
SRR12328894.bin.14.fbc2XSRR12328894.bin.13.fbc2 ,16.689371443891318,17.04557996605714,16.689371443891318,17.04557996605714, Neutralism,Healthy
SRR12328894.bin.22.fbc2XSRR12328894.bin.18.fbc2 ,11.443963914300856,8.565545714703106,16.619766240328655,8.613732150647932, Amensalism,Healthy
SRR12328894.bin.14.fbc2XSRR12328894.bin.12.fbc2 ,16.68937144389132,13.226272892173371,16.689371443891318,13.226272892173368, Neutralism,Healthy
SRR12328894.bin.22.fbc2XSRR12328894.bin.21.fbc2 ,16.61976624032865,18.96870343330302,16.619766240328655,31.913821448424105, Amensalism,Healthy
SRR12328894.bin.26.fbc2XSRR12328894.bin.20.fbc2 ,19.37272453505641,19.893266922897297,22.886665896374144,20.8583843398354, Amensalism,Healthy
SRR12328894.bin.26.fbc2XSRR12328894.bin.1.fbc2 ,22.54380456623385,0.6088127036084332,22.886665896374144,8.032060741527635, Amensalism,Healthy
SRR12328894.bin.9.fbc2XSRR12328894.bin.17.fbc2 ,29.343451703450963,27.59138316831037,30.233194307212987,34.39072436051767, Amensalism,Healthy
SRR12328894.bin.13.fbc2XSRR12328894.bin.6.fbc2 ,17.045579966057137,17.372865971253326,17.045579966057137,17.372865971253326, Neutralism,Healthy
SRR12328894.bin.10.fbc2XSRR12328894.bin.7.fbc2 ,16.37885336069912,44.2311676286574,16.384702995512843,46.12970982051826, Neutralism,Healthy
SRR12328894.bin.9.fbc2XSRR12328894.bin.19.fbc2 ,30.233194307213,15.636869116637769,30.233194307212987,15.636869116637772, Neutralism,Healthy
SRR12328894.bin.23.fbc2XSRR12328894.bin.1.fbc2 ,17.168294620159514,7.912194049645065,17.16829462015951,8.032060741527635, Neutralism,Healthy
SRR12328894.bin.9.fbc2XSRR12328894.bin.5.fbc2 ,30.233194307213008,34.84347813103973,30.233194307212987,34.84347813103973, Neutralism,Healthy
SRR12328894.bin.6.fbc2XSRR12328894.bin.18.fbc2 ,17.37286597125331,8.53983937791867,17.37286597125333,8.613732150647925, Neutralism,Healthy
SRR12328894.bin.10.fbc2XSRR12328894.bin.21.fbc2 ,16.21486459769209,28.34945007386493,16.384702995512843,31.913821448424123, Amensalism,Healthy
SRR12328894.bin.9.fbc2XSRR12328894.bin.10.fbc2 ,30.233194307213008,16.38470299551285,30.233194307212987,16.384702995512843, Neutralism,Healthy
SRR12328894.bin.16.fbc2XSRR12328894.bin.12.fbc2 ,32.73212708025761,13.000786579904323,32.7321270802576,13.226272892173368, Neutralism,Healthy
SRR12328894.bin.23.fbc2XSRR12328894.bin.16.fbc2 ,17.168294620159514,32.73212708025761,17.16829462015951,32.7321270802576, Neutralism,Healthy
SRR12328894.bin.26.fbc2XSRR12328894.bin.6.fbc2 ,20.61655649598172,17.372492517726986,22.886665896374144,17.372865971253326, Neutralism,Healthy
SRR12328894.bin.20.fbc2XSRR12328894.bin.13.fbc2 ,20.749726214781653,17.045579966057137,20.85838433983539,17.04557996605714, Neutralism,Healthy
SRR12328894.bin.20.fbc2XSRR12328894.bin.7.fbc2 ,17.512682905635685,44.05807371385836,20.85838433983539,46.12970982051828, Amensalism,Healthy
SRR12328894.bin.5.fbc2XSRR12328894.bin.17.fbc2 ,34.84347813103973,29.921414673665385,34.84347813103974,34.39072436051765, Amensalism,Healthy
SRR12328894.bin.14.fbc2XSRR12328894.bin.6.fbc2 ,16.6893714438913,17.372865971253315,16.689371443891318,17.372865971253326, Neutralism,Healthy
SRR12328894.bin.7.fbc2XSRR12328894.bin.6.fbc2 ,45.55175323821308,17.37249251772698,46.12970982051825,17.372865971253326, Neutralism,Healthy
SRR12328894.bin.3.fbc2XSRR12328894.bin.17.fbc2 ,25.326438159891417,29.542487445846383,25.326438159891417,34.39072436051763, Amensalism,Healthy
SRR12328894.bin.5.fbc2XSRR12328894.bin.16.fbc2 ,34.84347813103973,32.732127080257605,34.84347813103974,32.732127080257605, Neutralism,Healthy
SRR12328894.bin.26.fbc2XSRR12328894.bin.16.fbc2 ,20.67077215937523,32.732127080257605,22.886665896374144,32.732127080257605, Neutralism,Healthy
SRR12328894.bin.17.fbc2XSRR12328894.bin.2.fbc2 ,28.674795865887766,16.904912529545037,34.39072436051768,16.904912529545037, Amensalism,Healthy
SRR12328894.bin.1.fbc2XSRR12328894.bin.8.fbc2 ,8.032060741527635,21.02270752511862,8.032060741527648,21.756106073123533, Neutralism,Healthy
SRR12328894.bin.16.fbc2XSRR12328894.bin.13.fbc2 ,32.7321270802576,17.04557996605713,32.7321270802576,17.04557996605714, Neutralism,Healthy
SRR12328894.bin.23.fbc2XSRR12328894.bin.12.fbc2 ,17.16829462015952,13.226272892173371,17.16829462015951,13.226272892173368, Neutralism,Healthy
SRR12328894.bin.3.fbc2XSRR12328894.bin.6.fbc2 ,25.326438159891428,17.357246121599047,25.326438159891417,17.372865971253326, Neutralism,Healthy
SRR12328894.bin.20.fbc2XSRR12328894.bin.8.fbc2 ,19.93829801992508,20.99307142637863,20.85838433983539,21.756106073123533, Neutralism,Healthy
SRR12328894.bin.22.fbc2XSRR12328894.bin.12.fbc2 ,16.619766240328687,13.226272892173371,16.619766240328655,13.226272892173377, Neutralism,Healthy
SRR12328894.bin.21.fbc2XSRR12328894.bin.1.fbc2 ,31.91382144842413,0.1205762487306813,31.91382144842412,8.032060741527633, Amensalism,Healthy
SRR12328894.bin.22.fbc2XSRR12328894.bin.19.fbc2 ,16.619766240328673,15.636869116637778,16.619766240328655,15.636869116637769, Neutralism,Healthy
SRR12328894.bin.1.fbc2XSRR12328894.bin.19.fbc2 ,8.001539431909285,15.63686911663776,8.032060741527648,15.636869116637769, Neutralism,Healthy
SRR12328894.bin.3.fbc2XSRR12328894.bin.8.fbc2 ,25.32643815989143,21.022707525118616,25.326438159891417,21.756106073123533, Neutralism,Healthy
SRR12328894.bin.12.fbc2XSRR12328894.bin.18.fbc2 ,13.220038910907784,8.613732150647925,13.226272892173393,8.613732150647925, Neutralism,Healthy
SRR12328894.bin.17.fbc2XSRR12328894.bin.8.fbc2 ,28.290077775670103,18.38641875734335,34.39072436051768,21.756106073123533, Competition,Healthy
SRR12328894.bin.12.fbc2XSRR12328894.bin.19.fbc2 ,13.226272892173382,15.029683399268304,13.226272892173393,15.636869116637776, Neutralism,Healthy
SRR12328894.bin.26.fbc2XSRR12328894.bin.12.fbc2 ,22.185374360539523,13.219363040054478,22.886665896374144,13.226272892173368, Neutralism,Healthy
SRR12328894.bin.20.fbc2XSRR12328894.bin.3.fbc2 ,18.724255783075836,25.326438159891435,20.85838433983539,25.326438159891428, Amensalism,Healthy
SRR12328894.bin.22.fbc2XSRR12328894.bin.14.fbc2 ,16.619766240328676,16.68937144389132,16.619766240328655,16.68937144389132, Neutralism,Healthy
SRR12328894.bin.16.fbc2XSRR12328894.bin.6.fbc2 ,32.73212708025761,17.372865971253326,32.7321270802576,17.372865971253326, Neutralism,Healthy
SRR12328894.bin.17.fbc2XSRR12328894.bin.12.fbc2 ,34.37290125011649,13.226272892173371,34.39072436051768,13.226272892173368, Neutralism,Healthy
SRR12328894.bin.7.fbc2XSRR12328894.bin.18.fbc2 ,42.42597195178541,5.21857157669117,46.12970982051825,8.613732150647932, Amensalism,Healthy
SRR12328894.bin.5.fbc2XSRR12328894.bin.18.fbc2 ,34.84347813103973,8.613732150647923,34.84347813103974,8.613732150647925, Neutralism,Healthy
SRR12328894.bin.3.fbc2XSRR12328894.bin.7.fbc2 ,21.99322819475803,42.419324009956576,25.326438159891417,46.12970982051826, Amensalism,Healthy
SRR12328894.bin.21.fbc2XSRR12328894.bin.6.fbc2 ,31.91155647916567,17.372492517726982,31.91382144842412,17.372865971253326, Neutralism,Healthy
SRR12328894.bin.5.fbc2XSRR12328894.bin.21.fbc2 ,34.79672890566184,31.632619280079407,34.84347813103974,31.913821448424105, Neutralism,Healthy
SRR12328894.bin.17.fbc2XSRR12328894.bin.18.fbc2 ,33.84421307851301,8.613732150647923,34.39072436051768,8.613732150647925, Neutralism,Healthy
SRR12328894.bin.26.fbc2XSRR12328894.bin.23.fbc2 ,19.666433902494997,17.16722039607586,22.886665896374144,17.168294620159518, Amensalism,Healthy
SRR12328894.bin.23.fbc2XSRR12328894.bin.6.fbc2 ,16.845537440709098,13.539758391101516,17.16829462015951,17.372865971253326, Amensalism,Healthy
SRR12328894.bin.17.fbc2XSRR12328894.bin.1.fbc2 ,33.82227374310442,7.953417568989564,34.39072436051768,8.032060741527633, Neutralism,Healthy
SRR12328894.bin.14.fbc2XSRR12328894.bin.1.fbc2 ,16.68937144389132,7.91157745711039,16.689371443891318,8.032060741527648, Neutralism,Healthy
SRR12328894.bin.22.fbc2XSRR12328894.bin.16.fbc2 ,16.61976624032867,32.732127080257584,16.619766240328655,32.73212708025761, Neutralism,Healthy
SRR12328894.bin.20.fbc2XSRR12328894.bin.22.fbc2 ,17.14172339142109,16.619766240328676,20.85838433983539,16.619766240328662, Amensalism,Healthy
SRR12328894.bin.20.fbc2XSRR12328894.bin.12.fbc2 ,20.799164960242653,13.22461142881237,20.85838433983539,13.226272892173368, Neutralism,Healthy
SRR12328894.bin.5.fbc2XSRR12328894.bin.13.fbc2 ,34.84347813103974,17.045579966057137,34.84347813103974,17.04557996605714, Neutralism,Healthy
SRR12328894.bin.26.fbc2XSRR12328894.bin.10.fbc2 ,21.36307749175972,16.38470299551285,22.886665896374144,16.38470299551284, Neutralism,Healthy
SRR12328894.bin.2.fbc2XSRR12328894.bin.8.fbc2 ,16.90491252954504,21.18618905952022,16.90491252954504,21.756106073123533, Neutralism,Healthy
SRR12328894.bin.20.fbc2XSRR12328894.bin.1.fbc2 ,18.661494037198207,8.032060741527587,20.85838433983539,8.032060741527635, Amensalism,Healthy
SRR12328894.bin.12.fbc2XSRR12328894.bin.13.fbc2 ,13.226272892173377,17.045579966057133,13.226272892173393,17.04557996605714, Neutralism,Healthy
